subid,subage,condition,trial,agent,novel,familiar,pick,position_novel,pick_src,correct,rt,test_date,experimenter,keep_drop,sex,dob,age_num,check_age
190314_4_me,3,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,5536,2019-03-14,MM,keep,F,2015-06-09,3.7643835616438355,TRUE
190314_4_me,3,basic_me,1,Monkey,t03,pawn,t03,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t03.png,1,6776,2019-03-14,MM,keep,F,2015-06-09,3.7643835616438355,TRUE
190314_4_me,3,basic_me,2,Frog,t12,apple,t12,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t12.png,1,5678,2019-03-14,MM,keep,F,2015-06-09,3.7643835616438355,TRUE
190314_4_me,3,basic_me,3,Bunny,t19,papaya,t19,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t19.png,1,7198,2019-03-14,MM,keep,F,2015-06-09,3.7643835616438355,TRUE
190314_4_me,3,basic_me,4,Beaver,t17,bread,t17,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,5529,2019-03-14,MM,keep,F,2015-06-09,3.7643835616438355,TRUE
190314_4_me,3,basic_me,5,Mouse,t04,barrel,barrel,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/barrel.png,0,5353,2019-03-14,MM,keep,F,2015-06-09,3.7643835616438355,TRUE
190314_4_me,3,basic_me,6,Bear,t15,plug,t15,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t15.png,1,5133,2019-03-14,MM,keep,F,2015-06-09,3.7643835616438355,TRUE
190314_4_me,3,basic_me,7,Sheep,t02,duck,t02,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t02.png,1,5506,2019-03-14,MM,keep,F,2015-06-09,3.7643835616438355,TRUE
190314_4_me,3,basic_me,8,Dog,t07,kite,t07,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t07.png,1,5227,2019-03-14,MM,keep,F,2015-06-09,3.7643835616438355,TRUE
190314_4_me,3,basic_me,9,Tiger,t09,eggplant,t09,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t09.png,1,5097,2019-03-14,MM,keep,F,2015-06-09,3.7643835616438355,TRUE
190314_4_me,3,basic_me,10,Cat,t14,garlic,garlic,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/garlic.png,0,5267,2019-03-14,MM,keep,F,2015-06-09,3.7643835616438355,TRUE
190314_4_me,3,basic_me,11,Elephant,t11,carrot,t11,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t11.png,1,5204,2019-03-14,MM,keep,F,2015-06-09,3.7643835616438355,TRUE
190314_4_me,3,basic_me,12,Pig,t21,horseshoe,horseshoe,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/horseshoe.png,0,5242,2019-03-14,MM,keep,F,2015-06-09,3.7643835616438355,TRUE
190314_5_me,2,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,6922,2019-03-14,MM,keep,M,2016-07-06,2.6876712328767125,TRUE
190314_5_me,2,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,6873,2019-03-14,MM,keep,M,2016-07-06,2.6876712328767125,TRUE
190314_5_me,2,basic_me,1,Beaver,t20,plug,plug,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/plug.png,0,14002,2019-03-14,MM,keep,M,2016-07-06,2.6876712328767125,TRUE
190314_5_me,2,basic_me,2,Sheep,t09,horseshoe,horseshoe,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/horseshoe.png,0,6739,2019-03-14,MM,keep,M,2016-07-06,2.6876712328767125,TRUE
190314_5_me,2,basic_me,3,Bear,t19,pawn,pawn,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/pawn.png,0,11265,2019-03-14,MM,keep,M,2016-07-06,2.6876712328767125,TRUE
190314_5_me,2,basic_me,4,Frog,t17,kite,t17,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,10107,2019-03-14,MM,keep,M,2016-07-06,2.6876712328767125,TRUE
190314_5_me,2,basic_me,5,Monkey,t11,papaya,papaya,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/papaya.png,0,8521,2019-03-14,MM,keep,M,2016-07-06,2.6876712328767125,TRUE
190314_5_me,2,basic_me,6,Cat,t07,apple,t07,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t07.png,1,7565,2019-03-14,MM,keep,M,2016-07-06,2.6876712328767125,TRUE
190314_5_me,2,basic_me,7,Mouse,t16,eggplant,t16,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t16.png,1,14421,2019-03-14,MM,keep,M,2016-07-06,2.6876712328767125,TRUE
190314_5_me,2,basic_me,8,Elephant,t02,carrot,t02,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t02.png,1,7251,2019-03-14,MM,keep,M,2016-07-06,2.6876712328767125,TRUE
190314_5_me,2,basic_me,9,Bunny,t21,garlic,t21,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t21.png,1,6880,2019-03-14,MM,keep,M,2016-07-06,2.6876712328767125,TRUE
190314_5_me,2,basic_me,10,Dog,t15,duck,t15,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t15.png,1,5614,2019-03-14,MM,keep,M,2016-07-06,2.6876712328767125,TRUE
190314_5_me,2,basic_me,11,Tiger,t14,barrel,t14,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t14.png,1,7002,2019-03-14,MM,keep,M,2016-07-06,2.6876712328767125,TRUE
190314_5_me,2,basic_me,12,Pig,t08,bread,t08,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t08.png,1,7005,2019-03-14,MM,keep,M,2016-07-06,2.6876712328767125,TRUE
190314_6_me,4,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,12724,2019-03-14,MM,keep,M,2014-11-19,4.317808219178082,TRUE
190314_6_me,4,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,6105,2019-03-14,MM,keep,M,2014-11-19,4.317808219178082,TRUE
190314_6_me,4,basic_me,1,Monkey,t08,plug,t08,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t08.png,1,7769,2019-03-14,MM,keep,M,2014-11-19,4.317808219178082,TRUE
190314_6_me,4,basic_me,2,Mouse,t04,barrel,t04,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,7141,2019-03-14,MM,keep,M,2014-11-19,4.317808219178082,TRUE
190314_6_me,4,basic_me,3,Cat,t03,duck,t03,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t03.png,1,5975,2019-03-14,MM,keep,M,2014-11-19,4.317808219178082,TRUE
190314_6_me,4,basic_me,4,Frog,t16,pawn,t16,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t16.png,1,5141,2019-03-14,MM,keep,M,2014-11-19,4.317808219178082,TRUE
190314_6_me,4,basic_me,5,Pig,t15,papaya,t15,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t15.png,1,5588,2019-03-14,MM,keep,M,2014-11-19,4.317808219178082,TRUE
190314_6_me,4,basic_me,6,Beaver,t19,bread,t19,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t19.png,1,5353,2019-03-14,MM,keep,M,2014-11-19,4.317808219178082,TRUE
190314_6_me,4,basic_me,7,Elephant,t09,apple,t09,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t09.png,1,5818,2019-03-14,MM,keep,M,2014-11-19,4.317808219178082,TRUE
190314_6_me,4,basic_me,8,Sheep,t07,garlic,t07,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t07.png,1,6203,2019-03-14,MM,keep,M,2014-11-19,4.317808219178082,TRUE
190314_6_me,4,basic_me,9,Bear,t02,kite,t02,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t02.png,1,5224,2019-03-14,MM,keep,M,2014-11-19,4.317808219178082,TRUE
190314_6_me,4,basic_me,10,Bunny,t12,horseshoe,t12,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t12.png,1,6405,2019-03-14,MM,keep,M,2014-11-19,4.317808219178082,TRUE
190314_6_me,4,basic_me,11,Dog,t01,eggplant,t01,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t01.png,1,5810,2019-03-14,MM,keep,M,2014-11-19,4.317808219178082,TRUE
190314_6_me,4,basic_me,12,Tiger,t14,carrot,t14,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t14.png,1,5546,2019-03-14,MM,keep,M,2014-11-19,4.317808219178082,TRUE
190314_8_me,3,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,5938,2019-03-14,MM,keep,F,2015-05-02,3.8684931506849316,TRUE
190314_8_me,3,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,5425,2019-03-14,MM,keep,F,2015-05-02,3.8684931506849316,TRUE
190314_8_me,3,basic_me,1,Dog,t16,plug,t16,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t16.png,1,6675,2019-03-14,MM,keep,F,2015-05-02,3.8684931506849316,TRUE
190314_8_me,3,basic_me,2,Bunny,t11,duck,t11,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t11.png,1,7990,2019-03-14,MM,keep,F,2015-05-02,3.8684931506849316,TRUE
190314_8_me,3,basic_me,3,Elephant,t19,pawn,t19,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t19.png,1,5218,2019-03-14,MM,keep,F,2015-05-02,3.8684931506849316,TRUE
190314_8_me,3,basic_me,4,Cat,t17,barrel,t17,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,5038,2019-03-14,MM,keep,F,2015-05-02,3.8684931506849316,TRUE
190314_8_me,3,basic_me,5,Beaver,t03,bread,bread,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/bread.png,0,5469,2019-03-14,MM,keep,F,2015-05-02,3.8684931506849316,TRUE
190314_8_me,3,basic_me,6,Tiger,t20,kite,t20,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t20.png,1,5251,2019-03-14,MM,keep,F,2015-05-02,3.8684931506849316,TRUE
190314_8_me,3,basic_me,7,Pig,t07,eggplant,eggplant,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/eggplant.png,0,6088,2019-03-14,MM,keep,F,2015-05-02,3.8684931506849316,TRUE
190314_8_me,3,basic_me,8,Sheep,t12,carrot,t12,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t12.png,1,5421,2019-03-14,MM,keep,F,2015-05-02,3.8684931506849316,TRUE
190314_8_me,3,basic_me,9,Frog,t02,horseshoe,horseshoe,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/horseshoe.png,0,5349,2019-03-14,MM,keep,F,2015-05-02,3.8684931506849316,TRUE
190314_8_me,3,basic_me,10,Mouse,t14,garlic,garlic,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/garlic.png,0,5652,2019-03-14,MM,keep,F,2015-05-02,3.8684931506849316,TRUE
190314_8_me,3,basic_me,11,Monkey,t08,apple,apple,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/apple.png,0,5450,2019-03-14,MM,keep,F,2015-05-02,3.8684931506849316,TRUE
190314_8_me,3,basic_me,12,Bear,t04,papaya,t04,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,5111,2019-03-14,MM,keep,F,2015-05-02,3.8684931506849316,TRUE
190314_9_me,3,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,7311,2019-03-14,MM,keep,M,2015-08-02,3.6164383561643834,TRUE
190314_9_me,3,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,5471,2019-03-14,MM,keep,M,2015-08-02,3.6164383561643834,TRUE
190314_9_me,3,basic_me,1,Mouse,t17,bread,t17,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,15530,2019-03-14,MM,keep,M,2015-08-02,3.6164383561643834,TRUE
190314_9_me,3,basic_me,2,Pig,t02,eggplant,t02,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t02.png,1,11613,2019-03-14,MM,keep,M,2015-08-02,3.6164383561643834,TRUE
190314_9_me,3,basic_me,3,Dog,t04,pawn,t04,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,13433,2019-03-14,MM,keep,M,2015-08-02,3.6164383561643834,TRUE
190314_9_me,3,basic_me,4,Monkey,t19,barrel,t19,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t19.png,1,8138,2019-03-14,MM,keep,M,2015-08-02,3.6164383561643834,TRUE
190314_9_me,3,basic_me,5,Elephant,t08,plug,t08,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t08.png,1,26708,2019-03-14,MM,keep,M,2015-08-02,3.6164383561643834,TRUE
190314_9_me,3,basic_me,6,Bear,t11,horseshoe,horseshoe,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/horseshoe.png,0,12852,2019-03-14,MM,keep,M,2015-08-02,3.6164383561643834,TRUE
190314_9_me,3,basic_me,7,Frog,t16,carrot,t16,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t16.png,1,7213,2019-03-14,MM,keep,M,2015-08-02,3.6164383561643834,TRUE
190314_9_me,3,basic_me,8,Tiger,t09,papaya,papaya,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/papaya.png,0,6642,2019-03-14,MM,keep,M,2015-08-02,3.6164383561643834,TRUE
190314_9_me,3,basic_me,9,Beaver,t07,apple,t07,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t07.png,1,6184,2019-03-14,MM,keep,M,2015-08-02,3.6164383561643834,TRUE
190314_9_me,3,basic_me,10,Sheep,t01,garlic,garlic,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/garlic.png,0,17360,2019-03-14,MM,keep,M,2015-08-02,3.6164383561643834,TRUE
190314_9_me,3,basic_me,11,Cat,t15,kite,t15,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t15.png,1,5852,2019-03-14,MM,keep,M,2015-08-02,3.6164383561643834,TRUE
190314_9_me,3,basic_me,12,Bunny,t20,duck,t20,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t20.png,1,5215,2019-03-14,MM,keep,M,2015-08-02,3.6164383561643834,TRUE
190315_1_me,4,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,9719,2019-03-15,MM,keep,F,2014-07-19,4.657534246575342,TRUE
190315_1_me,4,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,5249,2019-03-15,MM,keep,F,2014-07-19,4.657534246575342,TRUE
190315_1_me,4,basic_me,1,Pig,t02,plug,t02,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t02.png,1,7226,2019-03-15,MM,keep,F,2014-07-19,4.657534246575342,TRUE
190315_1_me,4,basic_me,2,Tiger,t15,papaya,t15,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t15.png,1,8651,2019-03-15,MM,keep,F,2014-07-19,4.657534246575342,TRUE
190315_1_me,4,basic_me,3,Monkey,t04,carrot,t04,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,6393,2019-03-15,MM,keep,F,2014-07-19,4.657534246575342,TRUE
190315_1_me,4,basic_me,4,Bunny,t08,barrel,t08,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t08.png,1,7762,2019-03-15,MM,keep,F,2014-07-19,4.657534246575342,TRUE
190315_1_me,4,basic_me,5,Frog,t16,apple,t16,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t16.png,1,6957,2019-03-15,MM,keep,F,2014-07-19,4.657534246575342,TRUE
190315_1_me,4,basic_me,6,Bear,t03,pawn,t03,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t03.png,1,7744,2019-03-15,MM,keep,F,2014-07-19,4.657534246575342,TRUE
190315_1_me,4,basic_me,7,Cat,t11,eggplant,t11,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t11.png,1,6850,2019-03-15,MM,keep,F,2014-07-19,4.657534246575342,TRUE
190315_1_me,4,basic_me,8,Sheep,t14,duck,t14,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t14.png,1,6657,2019-03-15,MM,keep,F,2014-07-19,4.657534246575342,TRUE
190315_1_me,4,basic_me,9,Dog,t07,bread,t07,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t07.png,1,6240,2019-03-15,MM,keep,F,2014-07-19,4.657534246575342,TRUE
190315_1_me,4,basic_me,10,Elephant,t12,horseshoe,horseshoe,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/horseshoe.png,0,10954,2019-03-15,MM,keep,F,2014-07-19,4.657534246575342,TRUE
190315_1_me,4,basic_me,11,Beaver,t21,garlic,t21,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t21.png,1,6171,2019-03-15,MM,keep,F,2014-07-19,4.657534246575342,TRUE
190315_1_me,4,basic_me,12,Mouse,t17,kite,t17,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,7326,2019-03-15,MM,keep,F,2014-07-19,4.657534246575342,TRUE
190315_2_me,3,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,8252,2019-03-15,MM,keep,F,2015-04-24,3.893150684931507,TRUE
190315_2_me,3,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,10130,2019-03-15,MM,keep,F,2015-04-24,3.893150684931507,TRUE
190315_2_me,3,basic_me,1,Pig,t11,bread,t11,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t11.png,1,15120,2019-03-15,MM,keep,F,2015-04-24,3.893150684931507,TRUE
190315_2_me,3,basic_me,2,Bear,t19,pawn,pawn,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/pawn.png,0,9487,2019-03-15,MM,keep,F,2015-04-24,3.893150684931507,TRUE
190315_2_me,3,basic_me,3,Sheep,t17,apple,t17,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,8884,2019-03-15,MM,keep,F,2015-04-24,3.893150684931507,TRUE
190315_2_me,3,basic_me,4,Tiger,t14,barrel,barrel,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/barrel.png,0,7280,2019-03-15,MM,keep,F,2015-04-24,3.893150684931507,TRUE
190315_2_me,3,basic_me,5,Frog,t04,eggplant,t04,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,10489,2019-03-15,MM,keep,F,2015-04-24,3.893150684931507,TRUE
190315_2_me,3,basic_me,6,Cat,t16,garlic,t16,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t16.png,1,9406,2019-03-15,MM,keep,F,2015-04-24,3.893150684931507,TRUE
190315_2_me,3,basic_me,7,Dog,t15,duck,t15,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t15.png,1,7292,2019-03-15,MM,keep,F,2015-04-24,3.893150684931507,TRUE
190315_2_me,3,basic_me,8,Monkey,t12,horseshoe,t12,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t12.png,1,6029,2019-03-15,MM,keep,F,2015-04-24,3.893150684931507,TRUE
190315_2_me,3,basic_me,9,Mouse,t08,carrot,t08,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t08.png,1,7340,2019-03-15,MM,keep,F,2015-04-24,3.893150684931507,TRUE
190315_2_me,3,basic_me,10,Elephant,t03,papaya,papaya,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/papaya.png,0,8311,2019-03-15,MM,keep,F,2015-04-24,3.893150684931507,TRUE
190315_2_me,3,basic_me,11,Beaver,t09,kite,t09,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t09.png,1,7155,2019-03-15,MM,keep,F,2015-04-24,3.893150684931507,TRUE
190315_2_me,3,basic_me,12,Bunny,t21,plug,plug,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/plug.png,0,6703,2019-03-15,MM,keep,F,2015-04-24,3.893150684931507,TRUE
190315_3_me,4,basic_me,train1,Elephant,car,t13,car,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/car.png,1,9987,2019-03-15,MM,keep,M,2014-10-24,4.391780821917808,TRUE
190315_3_me,4,basic_me,train2,Pig,ball,t10,ball,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/ball.png,1,9568,2019-03-15,MM,keep,M,2014-10-24,4.391780821917808,TRUE
190315_3_me,4,basic_me,1,Cat,t12,eggplant,t12,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t12.png,1,9828,2019-03-15,MM,keep,M,2014-10-24,4.391780821917808,TRUE
190315_3_me,4,basic_me,2,Beaver,t07,carrot,t07,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t07.png,1,5565,2019-03-15,MM,keep,M,2014-10-24,4.391780821917808,TRUE
190315_3_me,4,basic_me,3,Bear,t11,papaya,t11,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t11.png,1,7986,2019-03-15,MM,keep,M,2014-10-24,4.391780821917808,TRUE
190315_3_me,4,basic_me,4,Mouse,t17,apple,t17,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t17.png,1,6942,2019-03-15,MM,keep,M,2014-10-24,4.391780821917808,TRUE
190315_3_me,4,basic_me,5,Frog,t21,barrel,barrel,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/barrel.png,0,7236,2019-03-15,MM,keep,M,2014-10-24,4.391780821917808,TRUE
190315_3_me,4,basic_me,6,Dog,t09,garlic,garlic,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/garlic.png,0,7243,2019-03-15,MM,keep,M,2014-10-24,4.391780821917808,TRUE
190315_3_me,4,basic_me,7,Sheep,t19,duck,t19,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t19.png,1,5985,2019-03-15,MM,keep,M,2014-10-24,4.391780821917808,TRUE
190315_3_me,4,basic_me,8,Bunny,t14,bread,t14,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t14.png,1,7372,2019-03-15,MM,keep,M,2014-10-24,4.391780821917808,TRUE
190315_3_me,4,basic_me,9,Tiger,t04,horseshoe,t04,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t04.png,1,6246,2019-03-15,MM,keep,M,2014-10-24,4.391780821917808,TRUE
190315_3_me,4,basic_me,10,Elephant,t01,pawn,pawn,left,http://langcog.stanford.edu/expts/spin/experiments/kids/images/pawn.png,0,8197,2019-03-15,MM,keep,M,2014-10-24,4.391780821917808,TRUE
190315_3_me,4,basic_me,11,Monkey,t16,kite,t16,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/t16.png,1,5911,2019-03-15,MM,keep,M,2014-10-24,4.391780821917808,TRUE
190315_3_me,4,basic_me,12,Pig,t08,plug,plug,right,http://langcog.stanford.edu/expts/spin/experiments/kids/images/plug.png,0,6739,2019-03-15,MM,keep,M,2014-10-24,4.391780821917808,TRUE
